Timestamp,Epochs,SS1,SS0,K1,K0,REM1,REM0,Son1,Son0,Soff1,Soff0,A1,A0,MS1,MS0
2572657,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2575338,344,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2579134,344,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2582425,345,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2585189,345,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2588380,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2588737,346,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2590333,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2593943,346,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2599761,347,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2605843,348,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2604698,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2613575,349,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2617969,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2621403,350,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2624796,350,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2630328,351,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2630492,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2626297,351,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2632063,351,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2627586,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2621732,350,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2635889,352,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2633945,352,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2637859,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645074,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645239,353,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2645596,353,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2648189,354,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2654425,354,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2673454,357,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2682840,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2678676,358,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2686380,359,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2688878,359,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2689725,359,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2691183,359,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2691650,359,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2696298,360,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2695855,360,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2699786,360,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2700521,361,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2704152,361,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2704732,361,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2707168,361,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2707406,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2714054,362,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2716983,363,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2718883,363,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2720359,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2717872,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2724574,364,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2726011,364,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2729326,364,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2728168,364,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2731043,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2735886,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2735795,365,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2733533,365,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2734557,365,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2739851,366,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2741537,366,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2744684,366,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2751989,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2754722,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2753596,368,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2754413,368,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2740836,366,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2763948,369,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2771373,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2772867,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2775645,371,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2775930,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2784080,372,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2785263,372,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2785655,372,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2792141,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2793366,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2791311,373,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2794289,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2798616,374,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2798965,374,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2804005,374,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4074161,544,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4080036,545,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4086244,545,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2818801,376,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2814103,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2831334,378,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2831308,378,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2829259,378,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2840339,379,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2835535,379,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2843230,380,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2847741,380,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2847561,380,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2852613,381,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2859402,382,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2859517,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2861621,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2857511,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2864030,382,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2870679,383,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2876683,384,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2875665,384,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2874842,384,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2892418,386,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2899128,387,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2895529,387,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2900010,387,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2901050,387,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2905921,388,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2916846,389,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2910165,389,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2922430,390,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2922543,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2932714,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2952833,394,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2957374,395,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2962128,395,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2962366,395,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2981366,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000032,401,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2995521,400,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3008482,402,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3108289,415,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3116985,416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3121194,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3123328,417,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3124412,417,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3126434,417,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3128636,418,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3128805,418,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3141249,419,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3142585,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3144185,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3146530,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3146233,420,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3150507,421,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3164572,422,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3161153,422,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3169965,423,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3165012,423,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3206736,428,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3644900,486,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3296640,440,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3305920,441,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3310448,442,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3310904,442,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3326960,444,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3328285,444,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3335679,445,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3338746,446,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3346686,447,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3358595,448,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3363421,449,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3370822,450,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3370155,450,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3371303,450,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3374978,450,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3383917,452,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3389377,452,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3390577,453,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3396164,453,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3399537,454,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3400575,454,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3401836,454,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3407267,455,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3404718,454,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3437279,459,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3442918,460,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3445868,460,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3451587,461,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3456402,461,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3459664,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3471711,463,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3503850,468,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3507759,468,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3677304,491,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3680737,491,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3682409,491,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3709666,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3722738,497,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3724122,497,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5760536,769,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5761545,769,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5762501,769,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5764582,769,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5765416,769,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5460810,729,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5464149,729,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5417854,723,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5423031,724,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5436621,725,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5437710,726,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5440417,726,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5447657,727,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5456329,728,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5451566,727,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3880455,518,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3879793,518,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3879050,518,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3878016,518,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3882426,518,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3884429,518,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3887611,519,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3886373,519,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3885670,519,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3885311,519,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3892450,519,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3570900,477,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3574034,477,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3423077,457,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3498646,467,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3499899,467,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3501073,467,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3513738,469,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3517662,470,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3549432,474,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3550096,474,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3550507,474,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3565175,476,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3565400,476,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3565969,476,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3590600,479,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3594705,480,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3606399,481,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3603516,481,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3602942,481,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3606073,481,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3608889,482,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3609511,482,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3610151,482,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3610569,482,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3628508,484,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3656042,488,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3664780,489,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3661383,489,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3665836,489,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3670215,490,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3673079,490,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3698204,494,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3713212,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3713617,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3714303,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3714553,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3714942,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3715141,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3715555,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3716960,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3717443,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3718288,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3719250,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3719981,496,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3720343,497,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3720566,497,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3726698,497,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3756166,501,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3731673,498,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3738202,499,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3743289,500,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3758286,502,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3761238,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3766891,503,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3769818,503,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3815085,509,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3810510,509,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3811041,509,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3815343,509,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3822573,510,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3826425,511,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3830536,511,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3831317,511,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3832037,511,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3833171,512,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3834036,512,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3835671,512,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3836014,512,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3836489,512,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3838584,512,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3844216,513,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3840573,513,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3842804,513,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3842203,513,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3840941,513,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3841276,513,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3865927,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3866301,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3866732,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3867029,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3867573,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3868062,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3868506,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3870419,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3870727,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3871610,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3872385,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3872884,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3874217,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3874748,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3912754,522,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3913220,522,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3913651,522,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3914050,522,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3940768,526,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3941466,526,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3941856,526,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3982538,532,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3986723,532,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3988119,532,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3988483,532,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3989191,532,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3992483,533,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3996854,533,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3994878,533,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3990211,533,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3997214,533,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3997617,534,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3998065,534,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4117348,549,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4116789,549,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4116148,549,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4121994,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4118007,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4128071,551,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4131191,551,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4137109,552,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4134781,552,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4140859,553,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4143372,553,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4145856,553,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4142455,553,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4150744,554,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4154243,554,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4154613,554,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4156613,555,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4159033,555,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4159189,555,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4168087,556,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4168498,556,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4165888,556,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4173047,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4176160,557,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4174723,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4171660,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4184687,558,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4185421,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4187080,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4194809,560,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4197334,560,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4201401,561,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4205923,561,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4211400,562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4211992,562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4213080,562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4214276,562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4215069,563,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4216016,563,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4228023,564,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4229477,564,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4222889,564,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4233317,565,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4238625,566,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4239428,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4239995,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4240875,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4242710,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4243496,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4244945,566,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4247170,567,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4248458,567,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4256319,568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4253163,568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4254248,568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4259933,568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4263407,569,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4266091,569,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4267015,569,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4271786,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4277126,571,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4276609,571,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4286297,572,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4294240,573,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4290305,573,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4292895,573,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4292462,573,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4304358,574,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4301936,574,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4304773,574,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4305071,575,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4312808,576,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4317949,576,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4314238,576,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4334004,578,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4334460,578,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4341200,579,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4336883,579,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4338702,579,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4347339,580,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4361644,582,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4358362,582,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4360445,582,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4363561,582,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4366675,583,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4368038,583,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4369018,583,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4387923,586,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4420409,590,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4429146,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0
